#NAME	low10-1.cel	low10-2.cel	high10-1.cel	high10-2.cel	low48-1.cel	low48-2.cel	high48-1.cel	high48-2.cel
36232_at	5.855123153	5.785436843	5.815620601	5.860608747	5.905161634	6.108975438	5.894477624	6.117981683
36233_at	7.587431807	7.700328307	7.377678399	7.778514503	8.508464515	8.060600031	8.071645368	7.708503994
36234_at	7.823915576	7.901900477	8.150967611	7.944879567	8.697285622	8.130022829	8.488363919	8.014410338
36235_at	6.430443087	6.551225268	6.418328591	6.298651301	6.512163183	6.348742777	6.398476784	6.427318027
36236_at	5.976532104	5.997754215	6.256564411	6.261954212	6.466302955	5.956727392	5.974107873	6.481753756
36237_at	8.026084768	8.135183689	7.95984188	8.152707454	8.31566892	8.575730592	8.123631345	8.502413966
36238_at	9.15303421	9.055652973	9.067524855	9.063644038	9.48784665	9.578283917	9.085587955	9.327278415
36239_at	4.972087781	4.834010298	4.901850986	5.015221698	5.162507044	5.736791031	4.996635744	5.422727031
36240_at	6.818601266	6.79149246	6.755077636	6.825217451	7.159293765	7.386855802	6.669479842	7.009898303
36241_r_at	4.376837112	4.578819765	4.620086686	4.391520003	4.603819942	4.599383133	4.567986171	4.64810847
36242_at	7.803182608	7.96030066	7.725961918	7.702228067	7.934629955	8.039535519	7.717386675	8.093018829
36243_at	5.441772309	5.755954916	5.669439192	5.415654741	6.059030972	6.072863693	5.840110821	5.755111771
36244_at	6.329181783	6.269797066	6.37031976	6.435846695	6.541682211	6.681604036	6.822632144	6.496186713
36245_at	5.187845184	5.226492609	5.189365402	5.307142667	5.425901987	5.37616565	5.313547216	5.272340886
36246_at	5.29314329	5.522095523	5.174455132	5.792715019	5.881268859	5.948515713	5.690893614	5.934582352
36247_f_at	7.019790933	6.994255523	6.733635333	7.241695723	7.301524273	7.277632932	7.122639636	7.332737545
36248_at	8.278984284	8.543759694	8.239819276	8.199148307	8.358669713	8.487362325	8.302148096	8.336002456
36249_at	4.846614029	4.929952576	4.780897234	5.617217182	5.081134131	4.992544823	4.830382564	4.872301538
36250_at	8.083429121	8.103133945	8.013281805	8.808986061	8.322140323	8.386436805	8.114999135	8.476123406
36251_at	8.041812565	8.147977166	7.945745924	8.193809614	7.922065437	8.021833274	7.750935717	8.029819389
36252_at	6.312529556	6.455475863	6.196386085	6.373415511	7.159739572	7.684030215	6.489555097	7.287924244
36253_at	7.73605393	7.667438299	7.679457189	7.787240724	8.072694881	7.853885417	7.765129169	7.764716214
36254_at	4.772831087	4.76253696	4.656520518	4.641868419	4.70383002	4.708934748	4.668433729	4.643473459
36255_at	4.909021823	4.786022753	4.962421246	5.036662787	5.371852761	5.067282634	4.834485047	5.216775932
36256_at	6.427702911	6.602699539	6.400307671	6.566878998	6.724522898	6.605139333	6.393697826	6.566917898
36257_at	7.100411445	7.40538701	7.104992608	7.409214495	7.667186258	8.053163304	7.587622762	8.245746614
36258_at	4.949834754	5.079623467	4.76046969	4.646175527	5.177465893	5.177518373	4.739758989	4.823888837
36259_at	5.308156203	5.213195132	5.337139878	5.404758589	5.281921055	5.463865508	5.464268535	5.352771827
36260_at	8.203923849	8.285770348	8.206109584	8.282353697	8.401623682	8.465368443	8.369938434	8.455458741
36261_at	8.050342222	7.901638037	7.820608858	7.777182233	8.039544455	7.956596529	7.925703592	7.684637455
36262_at	8.516385846	8.098020808	7.993378029	7.827500791	7.786458676	7.598515528	6.328466765	7.512209015
36263_g_at	8.52439159	8.489174256	8.272130987	8.408474912	8.722720712	8.836374716	7.873394252	8.694974913
36264_at	8.492606172	8.619751923	8.675925101	8.778484252	8.736862084	8.826771898	8.722892316	8.943845295
36265_at	5.992076057	6.125781575	5.916801725	5.953405126	6.111992484	6.457371529	6.13663863	6.473885376
36266_at	9.115753224	9.104712755	8.964928911	9.011081423	9.205250711	9.455358381	9.062564357	9.429305551
36267_at	7.775316372	7.689413687	7.494342426	7.785420395	8.009670519	8.017249821	7.811442997	7.761376955
36268_at	5.284587589	5.1373671	5.400913526	5.590723431	5.938061619	5.668116169	5.814415745	5.578072628
36269_at	4.605297317	4.715771862	4.780611235	4.650065074	4.941869979	4.964141419	4.981724129	4.856782572
36270_at	5.428889426	5.279788519	5.230371317	5.167654078	5.25332919	5.358242026	4.861674004	4.984746912
36271_at	6.78276961	6.968947609	6.801267083	6.378080107	6.710885136	6.867837184	6.64135325	6.75677904
36272_r_at	4.624079239	4.374152681	4.294247747	4.330926384	4.576088206	4.595826473	4.699144817	4.496176099
36273_at	5.936959203	6.097073621	6.227210492	6.164005439	6.197653893	6.442719791	6.057105234	6.278782033
36274_at	6.776466538	6.84568695	7.659550886	7.966602018	6.603915368	6.21004543	5.834747262	6.353654628
36275_at	4.876272881	4.896426466	4.899109203	5.019436571	4.973442129	4.917157259	4.585039222	4.876040505
36276_at	9.658909163	9.757732022	9.622084465	9.649677722	9.91743243	10.04410025	9.774055028	10.15614674
36277_at	8.347114641	8.326532146	8.105242965	8.565776229	8.146404026	8.160418921	8.116905723	8.238743901
36278_at	7.853930968	8.089836056	7.904825658	8.084505138	8.282347359	8.749174301	8.127275041	8.521478007
36279_at	7.109094892	6.840155398	6.458915503	6.610990928	7.08243928	7.272925655	6.603979776	6.814974723
36280_at	6.472911388	6.617221934	6.519577866	6.806539118	6.736038463	6.610922414	6.796483433	6.577956642
36281_at	8.505632077	8.508051838	8.329664907	8.55177302	8.905325446	8.611433081	8.751615441	8.630164797
36282_at	5.564887179	5.402981918	5.491735991	5.656422861	5.796211239	5.975752754	5.463824214	5.793681382
36283_at	6.143926527	6.242963527	6.096529143	6.376678201	6.167493504	5.900266441	5.713707482	5.972634494
36284_at	8.010276103	8.153197947	8.009336442	8.392704135	8.4625422	8.74719804	8.242276928	8.623898759
36285_at	9.021974716	9.038602537	8.881488661	8.85365349	9.113542812	9.016900471	9.025892817	8.883452786
36286_at	7.161824334	7.066053697	7.072472795	6.913118234	7.279916137	7.368527814	7.340765939	7.238853775
36287_at	5.313285302	5.574150135	5.451086751	5.431624676	5.676629209	5.86320282	5.646579838	5.554266878
36288_at	8.243789731	8.373869265	8.266198996	8.197672023	9.068738911	9.070515898	8.493113374	8.53222027
36289_f_at	9.025262202	9.217347847	9.050626394	9.175720057	9.826201573	10.16184082	9.596284867	10.03987096
36290_s_at	7.642361446	7.955701423	7.673039189	7.963341743	8.000645418	7.996424257	7.522002362	7.896868557
36291_at	6.24187099	6.21330071	6.256772437	6.372757174	5.996305925	6.015949131	6.002347871	6.180720337
36292_at	8.181365744	8.073279128	8.287323317	8.500191576	8.293525844	7.989928928	8.140920205	7.939761539
36293_at	5.827887139	5.83442159	6.075990127	6.011212483	6.391901	6.565434873	6.142771314	6.48251477
36294_at	5.151680657	5.118573024	4.959173914	5.254887046	5.253421896	5.100199672	5.118368664	5.426313793
36295_at	6.147739616	5.948099304	5.963316704	5.925026439	6.006312687	5.750830043	5.822170486	5.64225042
36296_at	5.602911665	6.017689839	5.708228948	6.455897277	6.297310298	6.255849927	6.085025151	6.30948947
36297_at	6.039096482	6.014705753	5.844198559	6.315515111	5.683723108	6.185160283	5.821163299	6.10824993
36298_at	10.2342415	10.30947121	10.13288945	10.17306386	10.17158736	10.26988843	9.875408455	9.957153933
36299_at	6.047597427	6.145321877	6.137593415	6.184333842	6.321777899	6.578380647	6.780488689	6.538218049
363_at	7.549047637	7.718841281	7.505816897	7.968530822	7.781808237	7.953488019	7.542741895	7.961817257
36300_at	7.178207569	7.311481854	7.295322316	8.397394293	7.501103101	7.890871996	7.285608157	7.728799413
36301_at	9.454872348	9.574389766	9.459220814	9.422101296	9.607503355	9.632341318	9.477559785	9.783485518
36302_f_at	4.862844988	4.813876721	4.695928891	4.56645605	4.715673337	4.817938073	4.687717435	4.709969011
36303_f_at	7.245852953	7.180080683	7.384964728	7.333602338	6.69386658	7.004847329	6.756733595	7.094775008
36304_at	5.37771174	5.527722078	5.418559344	5.469919797	5.418621438	5.653237248	5.504572855	5.750713649
36305_at	7.223417152	7.024693856	7.108039072	7.009112792	7.439250258	7.649484139	7.260588811	7.746703944
36306_at	6.874393497	7.150190831	6.788574209	7.16213067	7.194544723	7.37254307	7.134963936	7.241509534
36307_at	8.837450779	9.002285453	8.759463858	8.876894263	9.484356625	9.720222514	9.03562359	9.138074589
36308_at	6.739962859	6.468846923	6.496368507	6.363725505	6.294899274	6.216961513	6.356788027	5.985398638
36309_at	4.37899869	4.453853674	4.346952058	4.374777457	4.525330624	4.639502765	4.443929822	4.335518394
36310_at	8.235764724	8.257850147	8.167854213	8.290783431	8.428065014	8.818268712	8.163190182	8.602164353
36311_at	5.535142633	5.357763991	5.562562685	5.711642101	5.75216445	5.48098561	5.727256406	5.957044889
36312_at	6.227140159	6.190870392	6.128842755	6.270200033	6.310034249	6.55639833	6.108253333	6.248773931
36313_at	4.801759791	4.941129675	5.009602753	5.114307323	5.103652787	5.120846055	5.150089333	5.322496307
36314_at	8.350338747	8.52127914	8.378535658	8.382962328	8.70405599	8.67783527	8.404753832	8.502115741
36315_i_at	6.251747956	6.127815267	5.922952837	5.772984558	6.508257494	6.75057825	6.389604823	6.67664096
36316_r_at	4.801470501	4.746503805	4.72473353	4.653497434	5.117372129	5.056091517	4.953956728	5.195025624
36317_at	7.557493497	7.465636023	6.635663038	6.702553027	7.56653575	7.667376983	6.651621153	6.932694818
36318_at	6.466798097	6.486681444	6.536606363	6.481954614	6.630002226	6.480088341	6.45700233	6.364901012
36319_at	5.146095997	5.277574515	5.2084455	5.37627635	5.287120391	5.673107128	5.3162596	5.395239677
36320_at	4.803724212	4.708835315	4.726013567	4.565489593	4.861222531	4.726753603	4.636140716	4.702211592
36321_at	4.803845362	4.678565553	4.683469469	4.729804682	4.833188733	4.790291215	4.628166382	4.803479964
36322_at	7.944138108	7.894346955	7.868994897	8.22095879	8.249735834	8.473468697	7.899080274	8.463122912
36323_at	5.282916165	5.33923623	5.273247724	5.35350734	5.548345024	5.397678443	5.256989082	5.402827216
36324_at	5.738155083	5.406233106	5.450030239	5.449823053	5.207359242	5.344559064	5.241200606	5.060477199
36325_at	5.265450128	5.513297346	5.082672411	5.265261091	5.242289552	5.706322468	5.496629087	5.37279512
36326_at	5.031691802	5.213298238	5.164761447	4.890443823	4.870949757	4.825171249	4.798740208	4.88907599
36327_at	4.768267709	4.805061139	4.704099631	4.983589813	4.774471719	4.842715305	4.744528321	4.882510683
36328_at	8.709786861	9.067891923	8.767423923	8.969170803	9.23764749	9.253985505	9.129487247	9.408929211
36329_at	4.830848245	4.894526443	4.79354773	5.004082663	5.073266524	5.066848484	4.820979045	4.904731064
36330_at	9.717072689	9.635416724	9.645025695	9.78073808	9.679725401	9.657015667	9.612649851	9.665041693
36331_at	5.088470484	5.172931011	5.086343289	5.070549438	5.703309257	5.475210336	5.242664888	5.522452571
36332_at	9.092478205	9.244309313	8.941081571	9.041742975	9.149637481	9.561823075	8.768262779	9.385539836
36333_at	12.98840729	12.73847449	13.10540743	13.04991218	12.99109212	12.85236417	13.19443443	12.89885228
36334_at	7.367599538	7.466646991	7.287066089	7.989250677	7.553460735	7.504663773	7.189215812	7.412673562
36335_at	6.522243139	6.698403097	6.488891693	6.1720045	6.332490411	6.139419149	6.405193072	6.279180745
36336_s_at	8.599545982	8.45161574	8.45010416	8.779797686	9.111967156	9.004619427	8.715751929	8.815554534
36337_at	9.116174622	9.297804181	9.341380974	9.816282092	9.674121745	10.63224926	9.68376135	10.51758266
36338_at	9.113802503	9.179415676	9.079104825	9.05949678	9.280601523	9.599325473	9.071039632	9.572204213
36339_at	5.595423715	5.56835523	5.438448499	5.516408758	5.417606841	5.395424859	5.581676431	5.350705871
36340_at	9.13783039	9.176514067	8.531830905	8.779900091	8.323139361	8.470644732	7.739103251	7.996159341
36341_s_at	4.646263723	4.706396766	4.545792799	4.967054181	4.875777787	5.043598014	4.842196168	4.960819675
36342_r_at	4.676825294	4.696742218	4.591281806	4.29673655	4.728765968	4.731708398	4.658193427	4.551621536
36343_at	4.983073333	4.959318306	4.960890758	4.759866363	5.081252771	5.126409808	4.86050326	4.883027447
36344_at	8.667166457	8.492104383	8.334431167	8.401783305	8.474164407	8.421759976	8.277206948	8.396654733
36345_g_at	6.765719548	6.448003155	6.398831136	6.33197941	6.823368311	6.587646441	6.172291803	6.328410066
36346_at	5.74152132	5.86357489	5.887062022	6.393361241	6.137647226	6.383261987	6.218954288	6.307853811
36347_f_at	10.49662281	10.47170574	10.32338576	10.04690963	10.72646475	10.55103941	10.13154617	10.07751075
36348_r_at	4.868474922	4.722732645	4.687705003	4.487032945	4.907580395	4.639048882	4.628427743	4.715924948
36349_at	6.442140977	6.523309243	6.522741951	6.639464212	6.638307196	6.713706056	6.401620044	6.745564886
36350_at	4.891014012	4.827199022	4.739974356	4.73351578	4.969583632	5.080173339	4.807619957	4.8433985
36351_at	6.244930912	6.386878994	6.121852608	6.225842355	6.380222757	6.478658245	6.191409828	6.583251666
36352_at	8.587088044	8.75960117	8.560663976	8.623471682	8.734263111	8.942011554	8.513615763	8.826762875
36353_at	6.958149631	7.174555488	6.91409554	6.905841784	7.258732264	7.586931074	7.095671576	7.344356031
36354_at	7.956988338	7.954467616	7.806604024	7.856173997	7.915874964	8.017612262	7.925512431	7.998915636
36355_at	7.722545934	7.892712437	7.738095247	7.821734446	8.001904134	8.090130729	7.775422518	7.963066498
36356_at	7.749258597	7.774708738	7.638600148	7.771508746	7.551018537	8.072713387	7.811413528	8.127830323
36357_at	5.132677568	5.332681186	5.21303334	5.25997537	5.363066044	5.624854514	5.133111206	5.504491858
36358_at	13.28808939	13.14895248	13.42408603	13.2476029	12.80668013	12.33147349	12.77803981	12.48348782
36359_at	6.058094389	6.134249133	5.953952475	6.199054831	5.792063624	6.092173579	6.036077383	6.218579651
36360_at	5.105407943	5.020896596	5.171252359	5.038819455	4.746143678	4.82549345	4.862768444	4.617015603
36361_at	8.251228926	8.423228317	8.330761907	8.419381592	8.350033407	8.561704994	8.186462063	8.35600882
36362_at	5.750279222	5.825131544	5.798911701	5.737480853	5.618540713	5.805859724	5.724623826	5.82402534
36363_at	4.884290542	5.205571906	4.870617407	5.009579849	5.048018859	5.045703555	5.092338149	4.917235494
36364_at	8.670253443	8.620860062	8.813770171	8.918525116	8.664423692	8.519650246	8.626897837	8.614686761
36365_at	5.082477166	5.10775277	5.014869173	5.121975816	5.144453682	5.209760531	5.131560953	5.101953212
36366_at	4.86447192	4.772998366	4.614272452	4.885138729	5.100485386	4.885557746	4.619741735	4.873626736
36367_at	4.991493654	4.717099607	4.76485729	4.998255948	4.830057082	4.953360977	4.730226533	4.831612618
36368_at	8.04354999	8.155336481	7.952872661	8.114454317	8.217386221	8.395071979	8.169939171	8.328957482
36369_at	6.156419145	6.287718655	6.078487224	6.304913756	6.392945293	6.607471569	5.873441383	6.407476563
36370_at	4.807528718	4.656039055	4.514509171	4.550813416	4.94881278	4.817397761	4.574002255	4.619763689
36371_at	6.724831623	6.951189098	6.644661579	6.752478548	6.752799437	6.850810565	6.446923282	6.51205005
36372_at	8.329633289	8.459119786	8.321961571	8.408373063	8.507577823	8.574703412	8.335698972	8.691010414
36373_at	5.781597803	5.793964073	5.753011035	5.584509606	5.954624049	5.721349036	5.505663191	5.813995677
36374_at	6.702547708	6.650038496	7.436644362	7.441039037	7.182442697	7.015462824	8.612064734	8.335306065
36375_at	8.151691993	8.48607283	8.341145922	8.24885323	8.670802615	8.499418175	8.396709477	8.575847433
36376_at	5.159547187	5.58696043	5.603295896	5.108352564	5.844579678	5.80891028	5.811800892	5.756877818
36377_at	5.040998881	5.288566784	5.03353476	5.312876667	5.309113426	5.658126482	5.329417212	5.440521736
36378_at	8.572241521	8.605688012	8.459374978	8.569946938	8.708290322	8.718164791	8.381789263	8.508406306
36379_at	7.529303655	7.716772793	7.477774855	7.890315629	8.110247668	8.257333824	7.744446539	8.183944976
36380_at	4.985337056	5.023012399	4.890548513	4.874145572	5.219954356	5.063005603	5.094357121	5.18364303
36381_at	5.346900425	5.525425895	5.316843398	5.336811577	5.331242518	5.390929211	5.447736078	5.275588215
36382_at	5.418889034	5.459491824	5.152471937	5.446280072	5.57677468	5.521984796	5.474854372	5.932626394
36383_at	6.094072894	6.116839994	5.980284027	6.370896826	6.357152386	6.313458687	6.281031666	6.22020559
36384_at	5.002729958	5.195802848	4.935806719	5.203850446	5.228680728	5.37638147	5.027774233	5.307702783
36385_at	5.577531524	5.530473215	5.388579821	5.534484071	5.551121848	5.769563499	5.489646942	5.487014798
36386_at	6.378946057	6.299273004	6.234171593	6.595446147	6.276283235	6.690206032	6.362206446	6.415186636
36387_at	6.887759208	6.943679283	6.913836381	6.893508805	6.989165827	7.603456021	6.965947834	7.201065587
36388_at	4.938374973	5.015993711	4.825521244	5.083195981	4.98977969	5.036476872	4.911769171	4.893905598
36389_at	4.562729667	4.776631807	4.520389324	4.628737617	4.642091809	4.462894748	4.760467404	4.732213715
36390_at	5.506300523	5.534347725	5.408987175	5.835311662	5.89271969	5.898794735	5.592684324	5.971328679
36391_at	8.678785297	8.672721996	8.72755016	8.611868292	8.603976751	8.744739633	8.47330374	8.918901625
36392_at	5.011910382	4.617715473	4.798105108	4.673442815	5.102429996	4.898394456	4.763379912	4.754401811
36393_at	7.480823434	7.583392727	7.507987022	7.877732273	8.029651332	7.774291208	8.152447508	7.930802192
36394_at	7.509624523	7.296420474	7.642386955	7.651068776	7.747182264	7.769402779	7.713866934	8.080072816
36395_at	5.012767191	5.186424795	5.096976957	4.980689336	5.108694266	4.969066182	4.98816288	5.014070708
36396_at	6.237736948	6.117614997	5.304238149	5.101561932	5.851603954	5.628858589	5.109220838	5.16107339
36397_at	5.234232267	5.072889455	5.927020493	5.487291244	5.017075779	5.049938095	5.448136299	5.356178092
36398_at	8.044199027	8.004566995	8.144546041	8.171953469	8.796053946	8.466292925	8.230710069	9.049949276
36399_at	5.427121933	5.484188141	5.410931708	5.415497241	5.493462079	5.340616525	5.309813751	5.496339985
364_s_at	5.600737307	5.493141392	5.480098858	5.99945658	6.06214868	5.985087934	5.892983858	5.467922592
36400_at	4.673277896	4.567406565	4.666724213	4.641031676	4.920877775	4.703562703	4.618953344	4.646799336
