hmdb,name,conc,biotype,pubmed,references,notes,conc_unit
HMDB0002789,Zeaxanthin,0.16 - 0.278 - 0.396,blood,9126539,,Male,uM
HMDB0002789,Zeaxanthin,0.173 - 0.316 - 0.459,blood,11522560,,Male,uM
HMDB0002789,Zeaxanthin,0.191 - 0.367 - 0.543,blood,20061366,,Male,uM
HMDB0002789,Zeaxanthin,280.0 - 420.0 - 560.0,blood,8379507,,Male,uM
HMDB0002789,Zeaxanthin,300.0 - 490.0 - 680.0,blood,8379507,,Male,uM
HMDB0002802,Cortisone,0.0534 - 0.0624 - 0.0714,blood,11448093,,Both,uM
HMDB0002802,Cortisone,0.0222 - 0.0411 - 0.075,blood,15087250,,Male,uM
HMDB0002802,Cortisone,0.0222 - 0.038 - 0.075,blood,15087250,,Female,uM
HMDB0002802,Cortisone,0.01 - 0.011 - 0.012,urine,15249323,,Both,umol/mmol creatinine
HMDB0002815,LysoPC(18:1(9Z)),29.732 - 37.465 - 45.198,blood,18953024,,Both,uM
HMDB0002815,LysoPC(18:1(9Z)),21.1 - 31.5 - 41.9,blood,21359215,,Both,uM
HMDB0002815,LysoPC(18:1(9Z)),29.74 - 37.47 - 45.2,blood,21359215,,Both,uM
HMDB0002815,LysoPC(18:1(9Z)),12.88 - 17.5 - 22.12,blood,28278231,,Both,uM
HMDB0002820,Methylimidazoleacetic acid,0.019 - 0.02 - 0.021, csf,2735222,,Not Specified,uM
HMDB0002820,Methylimidazoleacetic acid,0.0199 - 0.022 - 0.0241, csf,7130180,,Not Specified,uM
HMDB0002820,Methylimidazoleacetic acid,0.85 - 1.5 - 2.3,urine,10027644,,Both,umol/mmol creatinine
HMDB0002820,Methylimidazoleacetic acid,0.48 - 1.58 - 2.82,urine,3597642,,Both,umol/mmol creatinine
HMDB0002820,Methylimidazoleacetic acid,0.0062 - 0.0071 - 0.008, csf,6827268,,Not Specified,uM
HMDB0002820,Methylimidazoleacetic acid,0.07093 - 0.08457 - 0.09821,blood,7130180,,Both,uM
HMDB0002820,Methylimidazoleacetic acid,0.79 - 1.25 - 3.5,urine,,"Geigy Scientific Tables, 8th Rev edition, pp. 130. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp. Basel, Switzerland c1981-1992.",Both,umol/mmol creatinine
HMDB0002820,Methylimidazoleacetic acid,2.16 - 2.3 - 2.44,urine,7130180,,Both,umol/mmol creatinine
HMDB0002820,Methylimidazoleacetic acid,0.06184 - 0.08076 - 0.09968, csf,7130180,,Not Specified,uM
HMDB0002823,Docosatrienoic acid,0.003 - 0.004 - 0.005,blood,20671299,,Both,uM
HMDB0002825,Theobromine,0.9 - 1.1 - 1.3,blood,10877011,,Male,uM
HMDB0002825,Theobromine,0.36 - 0.5 - 0.7,urine,15537072,,Both,umol/mmol creatinine
HMDB0002829,Androsterone glucuronide,0.0236 - 0.03 - 0.0364,blood,17627814,,Female,uM
HMDB0002829,Androsterone glucuronide,0.0022 - 0.0858 - 0.31,blood,10759475,,Male,uM
HMDB0002829,Androsterone glucuronide,0.0013 - 0.0025 - 0.0037,blood,10759475,,Male,uM
HMDB0002829,Androsterone glucuronide,1.309 - 1.63 - 1.951,blood,17627814,,Female,uM
HMDB0002829,Androsterone glucuronide,0.072 - 1.12 - 2.19,urine,18501914,,Both,umol/mmol creatinine
HMDB0002833,Testosterone sulfate,0.0056 - 0.0089 - 0.012,urine,18501914,,Both,umol/mmol creatinine
HMDB0002865,Oxytocin,8.0e-07 - 9.0e-07 - 1.0e-06,urine,1422942,,Both,umol/mmol creatinine
HMDB0002865,Oxytocin,4.2e-06 - 5.1e-06 - 6.0e-06, csf,9861478,,Both,uM
HMDB0002869,Campesterol,0.24 - 17.23 - 87.0,blood,,"Geigy Scientific Tables, 8th Rev edition, pp. 165-177. Edited by Cornelius Lentner.; West Cadwell, N.J. : Medical education Div., Ciba-Geigy Corp.; Basel, Switzerland c1981-1992.",Both,uM
HMDB0002869,Campesterol,8.1e-05 - 0.00013 - 0.000179,urine,17613052,,Female,umol/mmol creatinine
HMDB0002869,Campesterol,6.409 - 6.46 - 6.511,blood,20671299,,Both,uM
HMDB0002869,Campesterol,1.336 - 1.35 - 1.364,blood,20671299,,Both,uM
HMDB0002869,Campesterol,0 - 7.462 - 14.949,blood,11432711,,Female,uM
HMDB0002871,Phytofluene,0.028 - 0.085 - 0.142,blood,,"Geigy Scientific Tables, 8th Rev edition, pp. 165-177. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp., Basel, Switzerland c1981-1992.",Both,uM
HMDB0002871,Phytofluene,0.13 - 0.23 - 0.33,blood,15705230,,Both,uM
HMDB0002871,Phytofluene,0.2 - 0.37 - 0.54,blood,15705230,,Both,uM
HMDB0002878,Nitrate,23.1 - 33.1 - 43.1, csf,12716019,,Both,uM
HMDB0002878,Nitrate,29.1 - 47.8 - 66.5,blood,,"Geigy Scientific Tables, 8th Rev edition, pp. 81-83. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp., Basel, Switzerland c1981-1992. ",Both,uM
HMDB0002878,Nitrate,17.4 - 37.1 - 56.8,blood,,"Geigy Scientific Tables, 8th Rev edition, pp. 81-83. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp., Basel, Switzerland c1981-1992. ",Both,uM
HMDB0002878,Nitrate,13.1 - 29.7 - 46.3,blood,,"Geigy Scientific Tables, 8th Rev edition, pp. 81-83. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp., Basel, Switzerland c1981-1992. ",Both,uM
HMDB0002878,Nitrate,22.3 - 37.7 - 53.1,blood,,"Geigy Scientific Tables, 8th Rev edition, pp. 81-83. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp., Basel, Switzerland c1981-1992. ",Both,uM
HMDB0002878,Nitrate,3.3 - 41.8 - 150.1,blood,11573638,,Both,uM
HMDB0002878,Nitrate,8.51 - 9.96 - 11.41, csf,14597241,,Female,uM
HMDB0002878,Nitrate,0.0813 - 0.0848 - 0.0883,urine,12716019; 11573638; 14597241,"National Health and Nutrition Examination Survey (NHANES Survey) 2013; Geigy Scientific Tables, 8th Rev edition, pp. 81-83. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp., Basel, Switzerland c1981-1992. ",Not Specified,umol/mmol creatinine
HMDB0002878,Nitrate,0.12 - 0.128 - 0.137,urine,12716019; 11573638; 14597241,"National Health and Nutrition Examination Survey (NHANES Survey) 2013; Geigy Scientific Tables, 8th Rev edition, pp. 81-83. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp., Basel, Switzerland c1981-1992. ",Not Specified,umol/mmol creatinine
HMDB0002884,Cetoleic acid,0 - 0.0295 - 0.4135,blood,9368807,,Female,uM
HMDB0002886,6-Keto-prostaglandin F1a,2.1e-07 - 2.6e-07 - 3.2e-06,urine,6589104,,Both,umol/mmol creatinine
HMDB0002886,6-Keto-prostaglandin F1a,0 - 8.1e-05 - 0.00016,blood,7634804,,Both,uM
HMDB0002886,6-Keto-prostaglandin F1a,0.000238 - 0.000575 - 0.000912,blood,21359215; 18953024,,Both,uM
HMDB0002886,6-Keto-prostaglandin F1a,0.00191 - 0.0023 - 0.00269,urine,9373880,,Female,umol/mmol creatinine
HMDB0002886,6-Keto-prostaglandin F1a,0.00212 - 0.0026 - 0.00308,urine,9373880,,Female,umol/mmol creatinine
HMDB0002886,6-Keto-prostaglandin F1a,0.00187 - 0.00199 - 0.00211, csf,,"John W. Newman, USDA ARS Western Human Nutrition Research Center, Davis CA (personal communication - March 2, 2009)",Both,uM
HMDB0002886,6-Keto-prostaglandin F1a,8.13e-05 - 9.264e-05 - 0.00010398, csf,8905750,,Not Specified,uM
HMDB0002886,6-Keto-prostaglandin F1a,0.000336 - 0.000359 - 0.000382,blood,21359215,,Both,uM
HMDB0002886,6-Keto-prostaglandin F1a,3.27e-05 - 6.07e-05 - 8.87e-05,blood,21359215,,Both,uM
HMDB0002899,Ellagic acid,0.0614 - 0.067 - 0.0726,blood,15369737,,Both,uM
HMDB0002902,Delta-Tocopherol,0.24 - 2.4 - 4.7,blood,8633780,,Both,uM
HMDB0002902,Delta-Tocopherol,25.8 - 26.7 - 27.6,blood,12772433,,Female,uM
HMDB0002902,Delta-Tocopherol,25.0 - 26.0 - 27.0,blood,12772433,,Male,uM
HMDB0002902,Delta-Tocopherol,0.251 - 0.899 - 1.547,blood,18813024,,Female,uM
HMDB0002904,"2,3-Dinor-TXB2",0.0098 - 0.011 - 0.0122,urine,9373880,,Female,umol/mmol creatinine
HMDB0002904,"2,3-Dinor-TXB2",0.011 - 0.013 - 0.015,urine,9373880,,Female,umol/mmol creatinine
HMDB0002917,D-Xylitol,0 - 2.5 - 5.0,blood,14988808,,Both,uM
HMDB0002917,D-Xylitol,0.572 - 0.677 - 0.782,blood,7710082,,Both,uM
HMDB0002917,D-Xylitol,1.13 - 3.5 - 5.87,urine,,"Geigy Scientific Tables, 8th Rev edition, pp. 130. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp. Basel, Switzerland c1981-1992.",Both,umol/mmol creatinine
HMDB0002917,D-Xylitol,0 - 16.29 - 42.31,urine,2026685,,Both,umol/mmol creatinine
HMDB0002917,D-Xylitol,0.9 - 2.3 - 8.2,urine,24023812,,Both,umol/mmol creatinine
HMDB0002917,D-Xylitol,6.0 - 8.4 - 13.8,urine,24023812,,Both,umol/mmol creatinine
HMDB0002917,D-Xylitol,1.133 - 3.533 - 5.933,urine,,"Geigy Scientific Tables, 8th Rev edition, Volume 1. p.84. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp., Basel, Switzerland c1981-1992.",Not Specified,umol/mmol creatinine
HMDB0002925,"8,11,14-Eicosatrienoic acid",0.213 - 0.42 - 0.627,blood,21359215; 18953024,,Both,uM
HMDB0002925,"8,11,14-Eicosatrienoic acid",0 - 0.005 - 16.605,blood,20671299,,Both,uM
HMDB0002925,"8,11,14-Eicosatrienoic acid",1.51 - 3.61 - 5.71,blood,21359215,,Both,uM
HMDB0002925,"8,11,14-Eicosatrienoic acid",0.537 - 0.542 - 0.547,blood,20671299,,Both,uM
HMDB0002925,"8,11,14-Eicosatrienoic acid",78.634 - 118.408 - 158.182,blood,9368807,,Female,uM
HMDB0002925,"8,11,14-Eicosatrienoic acid",112.9 - 157.0 - 201.1,blood,27329611,,Not Specified,uM
HMDB0002936,"cis-7,7',8,8',11,12-Hexahydro-Carotene",0.278 - 0.302 - 0.326,blood,9846845,,Both,uM
HMDB0002961,Dihydrotestosterone,0.0026 - 0.0054 - 0.0082,blood,16959481,,Both,uM
HMDB0002961,Dihydrotestosterone,0.00025 - 0.00041 - 0.00057,blood,10625505,,Male,uM
HMDB0002984,11-Hydroxyandrosterone,0.047 - 0.069 - 0.088,urine,11085621,,Female,umol/mmol creatinine
HMDB0002984,11-Hydroxyandrosterone,4.5e-05 - 7.3e-05 - 0.000101,urine,12707870,,Female,umol/mmol creatinine
HMDB0002994,Erythritol,119.0 - 149.0 - 179.0,urine,16435188,,Both,umol/mmol creatinine
HMDB0002994,Erythritol,65.0 - 93.0 - 121.0,urine,16435188,,Both,umol/mmol creatinine
HMDB0002994,Erythritol,33.0 - 51.0 - 69.0,urine,16435188,,Not Specified,umol/mmol creatinine
HMDB0002994,Erythritol,29.0 - 37.0 - 45.0, csf,,"Geigy Scientific Tables, 8th Rev edition, pp. 165-177. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp., Basel, Switzerland c1981-1992.",Both,uM
HMDB0002994,Erythritol,0 - 2.3 - 5.0,blood,14988808,,Both,uM
HMDB0002994,Erythritol,2.46 - 4.1 - 5.74,blood,2625478,,Both,uM
HMDB0002994,Erythritol,37.0 - 60.0 - 83.0,urine,,"Geigy Scientific Tables, 8th Rev edition, pp. 130. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp. Basel, Switzerland c1981-1992.",Both,umol/mmol creatinine
HMDB0002994,Erythritol,6.8 - 33.4 - 64.0,urine,24023812,,Both,umol/mmol creatinine
HMDB0003000,Lycopene,0.575 - 0.743 - 0.911,blood,12792623,,Female,uM
HMDB0003000,Lycopene,0.008 - 0.01 - 0.014,blood,19235557,,Female,uM
HMDB0003000,Lycopene,0.22 - 0.34 - 0.46,blood,15705230,,Both,uM
HMDB0003000,Lycopene,0.35 - 0.52 - 0.69,blood,15705230,,Both,uM
HMDB0003000,Lycopene,0.646 - 0.656 - 0.666,blood,18300693,,Female,uM
HMDB0003000,Lycopene,0.12 - 0.36 - 0.6,blood,15051849,,Both,uM
HMDB0003000,Lycopene,0.12 - 0.4 - 0.68,blood,15051849,,Both,uM
HMDB0003000,Lycopene,0.14 - 0.42 - 0.7,blood,15051849,,Both,uM
HMDB0003000,Lycopene,0.1 - 0.42 - 0.74,blood,15051849,,Both,uM
HMDB0003000,Lycopene,0.1 - 0.33 - 0.56,blood,15051849,,Female,uM
HMDB0003000,Lycopene,0.1 - 0.35 - 0.6,blood,15051849,,Female,uM
HMDB0003000,Lycopene,0.25 - 0.61 - 0.97,blood,10024624,,Female,uM
HMDB0003000,Lycopene,0 - 0.703 - 1.563,blood,17408529,,Female,uM
HMDB0003000,Lycopene,0.16 - 0.44 - 0.72,blood,15051849,,Male,uM
HMDB0003000,Lycopene,0 - 0.474 - 1.034,blood,17408529,,Male,uM
HMDB0003000,Lycopene,0.17 - 0.51 - 0.85,blood,15051849,,Male,uM
HMDB0003000,Lycopene,0.26 - 0.64 - 1.02,blood,10024624,,Male,uM
HMDB0003000,Lycopene,0.656 - 0.926 - 1.196,blood,17408529,,Not Specified,uM
HMDB0003000,Lycopene,0.235 - 0.374 - 0.513,blood,8785214,,Female,uM
HMDB0003000,Lycopene,0.127 - 0.248 - 0.369,blood,8785214,,Female,uM
HMDB0003000,Lycopene,0.192 - 0.394 - 0.596,blood,8785214,,Female,uM
HMDB0003000,Lycopene,0.139 - 0.266 - 0.393,blood,8785214,,Female,uM
HMDB0003000,Lycopene,0.38 - 0.64 - 0.9,blood,8922299,,Female,uM
HMDB0003000,Lycopene,0.39 - 0.66 - 0.93,blood,8922299,,Male,uM
HMDB0003000,Lycopene,0.255 - 0.577 - 0.899,blood,9126539,,Both,uM
HMDB0003000,Lycopene,0.15 - 0.26 - 0.37,blood,15105183,,Female,uM
HMDB0003000,Lycopene,0.17 - 0.28 - 0.39,blood,15105183,,Female,uM
HMDB0003000,Lycopene,340.0 - 580.0 - 820.0,blood,8030600,,Female,uM
HMDB0003000,Lycopene,0.31 - 0.574 - 0.838,blood,9126539,,Both,uM
HMDB0003000,Lycopene,0.24 - 0.6 - 0.96,blood,8922299,,Female,uM
HMDB0003000,Lycopene,0.27 - 0.58 - 0.89,blood,8922299,,Male,uM
HMDB0003000,Lycopene,0.354 - 0.696 - 1.038,blood,16755268,,Both,uM
HMDB0003000,Lycopene,0.05 - 0.17 - 0.29,blood,15483635,,Both,uM
HMDB0003000,Lycopene,0.171 - 0.335 - 0.499,blood,11117617,,Both,uM
HMDB0003000,Lycopene,0.267 - 0.576 - 0.885,blood,9126539,,Both,uM
HMDB0003000,Lycopene,0.35 - 0.63 - 0.91,blood,8922299,,Both,uM
HMDB0003000,Lycopene,0.421 - 0.695 - 0.969,blood,8000300,,Both,uM
HMDB0003000,Lycopene,0.59 - 1.34 - 2.09,blood,16465196,,Both,uM
HMDB0003000,Lycopene,0.92 - 1.56 - 2.2,blood,16465196,,Both,uM
HMDB0003000,Lycopene,0.2 - 0.32 - 0.44,blood,8785214,,Female,uM
HMDB0003000,Lycopene,0.248 - 0.434 - 0.62,blood,18813024,,Female,uM
HMDB0003000,Lycopene,0.29 - 0.527 - 0.764,blood,10427874,,Female,uM
HMDB0003000,Lycopene,0.294 - 0.531 - 0.768,blood,20061366,,Female,uM
HMDB0003000,Lycopene,0.332 - 0.563 - 0.794,blood,18813024,,Female,uM
HMDB0003000,Lycopene,0.247 - 0.585 - 0.923,blood,11522560,,Female,uM
HMDB0003000,Lycopene,0.37 - 0.59 - 0.81,blood,12368412,,Female,uM
HMDB0003000,Lycopene,0.26 - 0.631 - 1.002,blood,9126539,,Female,uM
HMDB0003000,Lycopene,0.317 - 0.658 - 0.999,blood,15054421,,Female,uM
HMDB0003000,Lycopene,0.44 - 0.76 - 1.08,blood,1512628,,Female,uM
HMDB0003000,Lycopene,440.688 - 759.376 - 1078.064,blood,9568782,,Female,uM
HMDB0003000,Lycopene,130.381 - 242.136 - 353.891,blood,21346713,,Female,uM
HMDB0003000,Lycopene,0.163 - 0.501 - 0.839,blood,11522560,,Male,uM
HMDB0003000,Lycopene,0.322 - 0.505 - 0.688,blood,9126539,,Male,uM
HMDB0003000,Lycopene,0.326 - 0.579 - 0.832,blood,20061366,,Male,uM
HMDB0003000,Lycopene,0.37 - 0.61 - 0.85,blood,12368412,,Male,uM
HMDB0003000,Lycopene,0.312 - 0.62 - 0.928,blood,15054421,,Male,uM
HMDB0003000,Lycopene,0.302 - 0.622 - 0.942,blood,20061366,,Male,uM
HMDB0003000,Lycopene,0.354 - 0.63 - 0.906,blood,20061366,,Male,uM
HMDB0003000,Lycopene,0.367 - 0.746 - 1.125,blood,15946415,,Male,uM
HMDB0003000,Lycopene,0.44 - 0.82 - 1.2,blood,1512628,,Male,uM
HMDB0003000,Lycopene,650.0 - 1060.0 - 1470.0,blood,8379507,,Male,uM
HMDB0003000,Lycopene,441.991 - 817.675 - 1193.359,blood,9568782,,Male,uM
HMDB0003000,Lycopene,580.0 - 930.0 - 1280.0,blood,8379507,,Male,uM
HMDB0003000,Lycopene,111.755 - 204.884 - 298.013,blood,21346713,,Male,uM
HMDB0003000,Lycopene,0.33 - 0.73 - 1.13,blood,18997681,,Not Specified,uM
HMDB0003034,Prostaglandin D3,0.000108 - 0.000123 - 0.000138,blood,20671299,,Both,uM
HMDB0003069,20a-Dihydroprogesterone,0.019 - 0.0199 - 0.0208,blood,579026,,Female,uM
HMDB0003069,20a-Dihydroprogesterone,0.0126 - 0.0164 - 0.0199,blood,579026,,Female,uM
HMDB0003069,20a-Dihydroprogesterone,0.0199 - 0.0731 - 0.1263,blood,579026,,Female,uM
HMDB0003069,20a-Dihydroprogesterone,0.0008 - 0.007 - 0.0117,blood,947130,,Female,uM
HMDB0003070,Shikimic acid,0.003 - 0.004 - 0.005,urine,19812218,,Male,umol/mmol creatinine
HMDB0003070,Shikimic acid,0.021 - 0.027 - 0.033,blood,19812218,,Male,uM
HMDB0003070,Shikimic acid,0.041 - 0.056 - 0.071,blood,19812218,,Male,uM
HMDB0003070,Shikimic acid,0.024 - 0.039 - 0.054,blood,19812218,,Male,uM
HMDB0003070,Shikimic acid,0.037 - 0.051 - 0.065,blood,19812218,,Male,uM
HMDB0003070,Shikimic acid,0.032 - 0.042 - 0.052,blood,19812218,,Male,uM
HMDB0003070,Shikimic acid,0.03 - 0.057 - 0.084,blood,19812218,,Male,uM
HMDB0003070,Shikimic acid,0.024 - 0.03 - 0.036,blood,19812218,,Male,uM
HMDB0003070,Shikimic acid,0.032 - 0.13 - 0.228,blood,19812218,,Male,uM
HMDB0003073,Gamma-Linolenic acid,0.114 - 0.31 - 0.506,blood,21359215; 18953024,,Both,uM
HMDB0003073,Gamma-Linolenic acid,1.025 - 1.03 - 1.035,blood,20671299,,Both,uM
HMDB0003073,Gamma-Linolenic acid,0 - 1.08 - 2.58,blood,21359215,,Both,uM
HMDB0003073,Gamma-Linolenic acid,24.4 - 46.1 - 67.8,blood,27329611,,Not Specified,uM
HMDB0003080,Leukotriene D4,3.8e-05 - 4.2e-05 - 4.6e-05,blood,21359215; 18953024,,Both,uM
HMDB0003099,1-Methyluric acid,3.3 - 13.95 - 24.6,urine,16139832,,Both,umol/mmol creatinine
HMDB0003099,1-Methyluric acid,11.7 - 25.2 - 38.7,urine,16139832,,Both,umol/mmol creatinine
HMDB0003099,1-Methyluric acid,0.466 - 0.51 - 0.554,amniotic fluid,16139832,,Both,uM
HMDB0003125,Hydrogen peroxide,6.9 - 10.5 - 14.1,blood,3149654,,Both,uM
HMDB0003128,Cortolone,0.165 - 0.19 - 0.215,urine,15560936,,Female,umol/mmol creatinine
HMDB0003128,Cortolone,0.12 - 0.13 - 0.16,urine,11085621,,Male,umol/mmol creatinine
HMDB0003128,Cortolone,0.06 - 0.13 - 0.16,urine,11085621,,Female,umol/mmol creatinine
HMDB0003128,Cortolone,0.0001 - 0.0002 - 0.0003,urine,12707870,,Female,umol/mmol creatinine
HMDB0003141,Retinoyl b-glucuronide,0.0041 - 0.0066 - 0.0091,blood,2756924,,Both,uM
HMDB0003148,Argininic acid,0.015 - 0.2 - 0.44,blood,7752905,,Both,uM
HMDB0003148,Argininic acid,0.1 - 0.12 - 0.14,blood,22626821,,Both,uM
HMDB0003154,Canthaxanthin,0.01 - 0.07 - 0.13,blood,8895059,,Both,uM
HMDB0003154,Canthaxanthin,0 - 0.009 - 0.024,blood,15054421,,Female,uM
HMDB0003154,Canthaxanthin,0 - 0.01 - 0.023,blood,15054421,,Male,uM
HMDB0003156,"2,3-Butanediol",6.3 - 13.8 - 21.3,blood,,"Geigy Scientific Tables, 8th Rev edition, pp. 165-177. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp., Basel, Switzerland c1981-1992.",Both,uM
HMDB0003156,"2,3-Butanediol",0 - 2.0 - 5.0,blood,3426740,,Both,uM
HMDB0003157,Guanidinosuccinic acid,0.05 - 0.09 - 0.13, csf,3433275,,Both,uM
HMDB0003157,Guanidinosuccinic acid,0.2 - 0.4 - 0.6,blood,,"Geigy Scientific Tables, 8th Rev edition, pp. 91. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp., Basel, Switzerland c1981-1992.",Not Specified,uM
HMDB0003157,Guanidinosuccinic acid,0 - 0.2 - 0.7,cellular cytoplasm,,"Geigy Scientific Tables, 8th Rev edition, pp. 91. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp., Basel, Switzerland c1981-1992.",Both,uM
HMDB0003157,Guanidinosuccinic acid,0.04 - 0.18 - 0.32,blood,3433275,,Both,uM
HMDB0003157,Guanidinosuccinic acid,0.163 - 0.259 - 0.355,blood,7752905,,Both,uM
HMDB0003157,Guanidinosuccinic acid,2.0 - 4.0 - 6.0,urine,,"Geigy Scientific Tables, 8th Rev edition, pp. 165-177. Edited by Cornelius Lentner.; West Cadwell, N.J. : Medical education Div., Ciba-Geigy Corp.; Basel, Switzerland c1981-1992.",Both,umol/mmol creatinine
HMDB0003157,Guanidinosuccinic acid,1.06 - 1.48 - 1.9,urine,18818040,,Both,umol/mmol creatinine
HMDB0003157,Guanidinosuccinic acid,0.2 - 0.4 - 0.6,blood,7296840,,Both,uM
HMDB0003157,Guanidinosuccinic acid,0.37 - 0.75 - 1.13,blood,18818040,,Both,uM
HMDB0003157,Guanidinosuccinic acid,0.113 - 0.17 - 0.227,blood,22626821,,Both,uM
HMDB0003164,Chlorogenic acid,0.22 - 0.35 - 0.48,urine,16197573,,Both,umol/mmol creatinine
HMDB0003164,Chlorogenic acid,0.0042 - 0.012 - 0.0198,urine,12650759,,Both,umol/mmol creatinine
HMDB0003164,Chlorogenic acid,0 - 0.0014 - 0.0043,urine,12650759,,Both,umol/mmol creatinine
HMDB0003164,Chlorogenic acid,0 - 0.28 - 0.8,urine,16870009,,Both,umol/mmol creatinine
HMDB0003164,Chlorogenic acid,0 - 0.66 - 1.34,urine,16870009,,Both,umol/mmol creatinine
HMDB0003175,15-Keto-prostaglandin E2,0.0002 - 0.0006 - 0.0078,blood,523673,,Female,uM
HMDB0003180,Cortol,0.0325 - 0.039 - 0.0455,urine,15560936,,Female,umol/mmol creatinine
HMDB0003180,Cortol,0.038 - 0.047 - 0.065,urine,11085621,,Male,umol/mmol creatinine
HMDB0003180,Cortol,0.026 - 0.035 - 0.046,urine,11085621,,Female,umol/mmol creatinine
HMDB0003180,Cortol,0.07 - 0.23 - 0.39,urine,14643447,,Both,umol/mmol creatinine
HMDB0003180,Cortol,0.0004771 - 0.00048 - 0.0004829,urine,12707870,,Female,umol/mmol creatinine
HMDB0003192,5-Aminoimidazole-4-carboxamide,0.05 - 0.21 - 0.52,urine,,"Geigy Scientific Tables, 8th Rev edition, pp. 130. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp. Basel, Switzerland c1981-1992.",Both,umol/mmol creatinine
HMDB0003192,5-Aminoimidazole-4-carboxamide,0.2 - 0.47 - 0.82,urine,,"Geigy Scientific Tables, 8th Rev edition, pp. 130. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp. Basel, Switzerland c1981-1992.",Male,umol/mmol creatinine
HMDB0003193,Testosterone glucuronide,0.00015 - 0.0092 - 0.019,urine,18501914,,Both,umol/mmol creatinine
HMDB0003208,Thromboxane,0.00010845 - 0.000126 - 0.00014355, csf,8905750,,Not Specified,uM
HMDB0003213,Raffinose,0 - 4.8 - 10.2,blood,,"Geigy Scientific Tables, 8th Rev edition, pp. 165-177. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp., Basel, Switzerland c1981-1992.",Male,uM
HMDB0003217,Genistein,0.0057 - 0.0065 - 0.0074,blood,17449595,,Male,uM
HMDB0003217,Genistein,0.0056 - 0.0063 - 0.0071,blood,17449595,,Female,uM
HMDB0003217,Genistein,0 - 0.00022 - 0.00052,blood,9618027,,Both,uM
HMDB0003217,Genistein,0.15 - 0.23 - 0.31,urine,17413104,,Both,umol/mmol creatinine
HMDB0003217,Genistein,0 - 0.025 - 0.05,blood,9618027,,Both,uM
HMDB0003217,Genistein,0.025 - 0.032 - 0.039,urine,10822017,,Female,umol/mmol creatinine
HMDB0003217,Genistein,0.093 - 0.11 - 0.127,urine,10822017,,Female,umol/mmol creatinine
HMDB0003217,Genistein,0.0077 - 0.028 - 0.064,urine,24023812,,Both,umol/mmol creatinine
HMDB0003217,Genistein,0.0108 - 0.0127 - 0.015,urine,,National Health and Nutrition Examination Survey (NHANES Survey) 2013,Not Specified,umol/mmol creatinine
HMDB0003217,Genistein,0.0174 - 0.0228 - 0.0251,urine,,National Health and Nutrition Examination Survey (NHANES Survey) 2013,Not Specified,umol/mmol creatinine
HMDB0003217,Genistein,0 - 0.0237 - 0.0537,urine,26814424,,Both,umol/mmol creatinine
HMDB0003217,Genistein,0 - 0.016 - 0.036,urine,10744130,,Both,umol/mmol creatinine
HMDB0003217,Genistein,0.0007 - 0.014 - 0.0273,urine,10744130,,Both,umol/mmol creatinine
HMDB0003217,Genistein,0 - 0.2 - 0.52,urine,17353586,,Female,umol/mmol creatinine
HMDB0003217,Genistein,0 - 0.0571 - 0.1245,urine,18791925,,Female,umol/mmol creatinine
HMDB0003217,Genistein,0 - 0.105 - 0.304,urine,18791925,,Female,umol/mmol creatinine
HMDB0003217,Genistein,0 - 0.0367 - 0.118,urine,10744130,,Both,umol/mmol creatinine
HMDB0003217,Genistein,0 - 0.475 - 0.985,blood,11584098,,Both,uM
HMDB0003217,Genistein,0.007 - 0.947 - 1.887,urine,11584098,,Both,umol/mmol creatinine
HMDB0003217,Genistein,0 - 0.0183 - 0.039,blood,15623842,,Female,uM
HMDB0003217,Genistein,0 - 0.0192 - 0.0464,urine,9681530,,Female,umol/mmol creatinine
HMDB0003217,Genistein,0 - 0.0352 - 0.0912,urine,9681530,,Female,umol/mmol creatinine
